Patch ID,DN_Values
Patch_103_70,15.901213
Patch_103_71,15.8684
Patch_103_72,20.99089
Patch_103_73,22.038176
Patch_103_74,11.7112465
Patch_103_75,9.250981
Patch_103_76,10.3747
Patch_103_77,9.75619
Patch_103_78,7.401801
Patch_103_79,9.516859
Patch_103_80,10.562113
Patch_103_81,14.716488
Patch_103_82,15.639394
Patch_103_83,13.825413
Patch_103_84,19.422785
Patch_103_85,20.920546
Patch_103_86,22.395746
Patch_103_87,12.74226
Patch_103_88,11.300528
Patch_103_89,13.642984
Patch_103_90,17.632862
Patch_103_91,14.644668
Patch_103_92,15.434778
Patch_103_93,14.651048
Patch_103_94,11.4576645
Patch_103_95,13.225316
Patch_103_96,11.225409
Patch_103_97,12.615416
Patch_103_98,17.610909
Patch_103_99,23.115274
Patch_103_100,13.850189
Patch_103_101,2.960513
Patch_103_102,2.2480736
Patch_103_103,13.273304
Patch_103_104,12.270007
Patch_103_105,5.9995317
Patch_103_106,1.8255755
Patch_103_107,0.7296616
Patch_103_108,9.408726
Patch_103_109,19.610518
Patch_103_110,14.997396
Patch_103_111,19.065313
Patch_103_112,21.454031
Patch_103_113,22.314571
Patch_103_114,23.685839
Patch_103_115,19.83721
Patch_103_116,18.58568
Patch_103_117,11.642927
Patch_103_118,12.172078
Patch_103_119,12.193163
Patch_103_120,-3.4e+38
Patch_104_0,10.957099
Patch_104_1,14.190011
Patch_104_2,13.899501
Patch_104_3,12.313764
Patch_104_4,12.490138
Patch_104_5,13.33348
Patch_104_6,14.016674
Patch_104_7,10.294391
Patch_104_8,11.723727
Patch_104_9,15.065804
Patch_104_10,15.810317
Patch_104_11,14.554032
Patch_104_12,16.156002
Patch_104_13,14.322052
Patch_104_14,14.90018
Patch_104_15,18.443483
Patch_104_16,14.566602
Patch_104_17,14.813643
Patch_104_18,12.459918
Patch_104_19,13.255435
Patch_104_20,14.008111
Patch_104_21,14.155369
Patch_104_22,15.480517
Patch_104_23,13.213007
Patch_104_24,15.149732
Patch_104_25,13.961684
Patch_104_26,11.974916
Patch_104_27,13.308168
Patch_104_28,17.170155
Patch_104_29,16.289062
Patch_104_30,17.84574
Patch_104_31,19.505962
Patch_104_32,16.819704
Patch_104_33,15.273924
Patch_104_34,15.801153
Patch_104_35,14.895156
Patch_104_36,13.207124
Patch_104_37,14.712731
Patch_104_38,16.572031
Patch_104_39,16.20129
Patch_104_40,17.353119
Patch_104_41,15.638292
Patch_104_42,17.503668
Patch_104_43,20.291843
Patch_104_44,17.244673
Patch_104_45,17.270308
Patch_104_46,18.508965
Patch_104_47,15.069459
Patch_104_48,15.432133
Patch_104_49,16.893639
Patch_104_50,17.580788
Patch_104_51,17.952913
Patch_104_52,15.973848
Patch_104_53,13.595036
Patch_104_54,13.087667
Patch_104_55,14.108441
Patch_104_56,15.041137
Patch_104_57,14.522573
Patch_104_58,11.855085
Patch_104_59,12.231031
Patch_104_60,10.083825
Patch_104_61,10.675507
Patch_104_62,12.216453
Patch_104_63,10.686594
Patch_104_64,11.349149
Patch_104_65,17.389057
Patch_104_66,19.399216
Patch_104_67,19.899202
Patch_104_68,19.665731
Patch_104_69,24.144653
Patch_104_70,20.159657
Patch_104_71,17.163464
Patch_104_72,19.469795
Patch_104_73,22.217041
Patch_104_74,12.912907
Patch_104_75,13.761319
Patch_104_76,11.643782
Patch_104_77,9.388395
Patch_104_78,8.403762
Patch_104_79,10.811654
Patch_104_80,9.709614
Patch_104_81,12.466519
Patch_104_82,15.193961
Patch_104_83,15.349871
Patch_104_84,17.585846
Patch_104_85,20.16384
Patch_104_86,17.886154
Patch_104_87,14.723731
Patch_104_88,14.76423
Patch_104_89,13.600762
Patch_104_90,14.161636
Patch_104_91,15.365455
Patch_104_92,15.127214
Patch_104_93,13.386137
Patch_104_94,15.205208
Patch_104_95,11.971331
Patch_104_96,14.72725
Patch_104_97,15.146939
Patch_104_98,21.968765
Patch_104_99,21.534767
Patch_104_100,12.536491
Patch_104_101,7.3101425
Patch_104_102,13.539296
Patch_104_103,21.98794
Patch_104_104,23.245216
Patch_104_105,20.338154
Patch_104_106,16.114027
Patch_104_107,14.614189
Patch_104_108,16.503069
Patch_104_109,18.829565
Patch_104_110,18.521753
Patch_104_111,21.873755
Patch_104_112,20.794943
Patch_104_113,25.688604
Patch_104_114,22.02963
Patch_104_115,18.794523
Patch_104_116,15.519141
Patch_104_117,12.166045
Patch_104_118,12.337454
Patch_104_119,12.775927
Patch_104_120,-3.4e+38
Patch_105_0,14.3451395
Patch_105_1,18.778542
Patch_105_2,17.590326
Patch_105_3,16.942415
Patch_105_4,17.931871
Patch_105_5,16.979578
Patch_105_6,12.4424515
Patch_105_7,10.936487
Patch_105_8,13.940328
Patch_105_9,11.893825
Patch_105_10,13.934559
Patch_105_11,14.507002
Patch_105_12,15.132453
Patch_105_13,15.208304
Patch_105_14,15.466046
Patch_105_15,16.375849
Patch_105_16,11.753373
Patch_105_17,11.112286
Patch_105_18,12.674261
Patch_105_19,12.299416
Patch_105_20,14.867078
Patch_105_21,14.271452
Patch_105_22,13.920979
Patch_105_23,14.029003
Patch_105_24,16.318708
Patch_105_25,14.626651
Patch_105_26,13.456429
Patch_105_27,12.674649
Patch_105_28,14.211663
Patch_105_29,17.073378
Patch_105_30,16.989384
Patch_105_31,7.8623843
Patch_105_32,5.975854
Patch_105_33,6.123132
Patch_105_34,5.9366107
Patch_105_35,6.514192
Patch_105_36,9.792395
Patch_105_37,13.999922
Patch_105_38,15.562483
Patch_105_39,18.361927
Patch_105_40,15.927406
Patch_105_41,17.69611
Patch_105_42,16.360828
Patch_105_43,15.988189
Patch_105_44,18.056856
Patch_105_45,8.0708275
Patch_105_46,21.011919
Patch_105_47,15.920223
Patch_105_48,15.935395
Patch_105_49,16.961443
Patch_105_50,18.635445
Patch_105_51,17.22287
Patch_105_52,18.768105
Patch_105_53,16.627338
Patch_105_54,13.0239105
Patch_105_55,12.813504
Patch_105_56,14.181212
Patch_105_57,13.794974
Patch_105_58,10.512816
Patch_105_59,9.982653
Patch_105_60,10.737981
Patch_105_61,10.422791
Patch_105_62,12.573499
Patch_105_63,15.434177
Patch_105_64,16.928738
Patch_105_65,16.922241
Patch_105_66,20.290314
Patch_105_67,25.945177
Patch_105_68,20.32772
Patch_105_69,22.718477
Patch_105_70,21.222572
Patch_105_71,16.974562
Patch_105_72,20.252459
Patch_105_73,21.454231
Patch_105_74,17.943022
Patch_105_75,14.413219
Patch_105_76,11.83005
Patch_105_77,10.346947
Patch_105_78,10.727772
Patch_105_79,10.922038
Patch_105_80,10.079336
Patch_105_81,10.739466
Patch_105_82,11.916569
Patch_105_83,17.610138
Patch_105_84,17.651085
Patch_105_85,14.761918
Patch_105_86,15.77993
Patch_105_87,17.25523
Patch_105_88,20.126524
Patch_105_89,18.4536
Patch_105_90,18.298252
Patch_105_91,14.367409
Patch_105_92,12.780466
Patch_105_93,10.888606
Patch_105_94,13.375176
Patch_105_95,13.084571
Patch_105_96,17.699902
Patch_105_97,22.917942
Patch_105_98,24.986244
Patch_105_99,18.319616
Patch_105_100,15.643611
Patch_105_101,20.854403
Patch_105_102,20.297358
Patch_105_103,21.126015
Patch_105_104,19.80078
Patch_105_105,16.973059
Patch_105_106,16.575207
Patch_105_107,21.963802
Patch_105_108,13.303959
Patch_105_109,23.920969
Patch_105_110,19.69305
Patch_105_111,17.829588
Patch_105_112,15.198214
Patch_105_113,21.614996
Patch_105_114,21.60263
Patch_105_115,18.829264
Patch_105_116,10.952934
Patch_105_117,10.562128
Patch_105_118,14.484406
Patch_105_119,13.710504
Patch_105_120,-3.4e+38
Patch_106_0,13.892251
Patch_106_1,17.05654
Patch_106_2,17.753786
Patch_106_3,17.211086
Patch_106_4,19.078829
Patch_106_5,16.752869
Patch_106_6,16.94078
Patch_106_7,13.612362
Patch_106_8,12.208785
Patch_106_9,12.670781
Patch_106_10,11.911274
Patch_106_11,11.146661
Patch_106_12,12.954995
Patch_106_13,13.467995
Patch_106_14,13.814519
Patch_106_15,14.301059
Patch_106_16,13.163498
Patch_106_17,14.690495
Patch_106_18,12.929749
Patch_106_19,13.130792
Patch_106_20,13.165887
Patch_106_21,10.227164
Patch_106_22,10.169554
Patch_106_23,11.003194
Patch_106_24,14.034724
Patch_106_25,13.738591
Patch_106_26,15.777604
Patch_106_27,14.724989
Patch_106_28,14.458857
Patch_106_29,16.425743
Patch_106_30,14.877584
Patch_106_31,5.8335214
Patch_106_32,9.379793
Patch_106_33,6.72539
Patch_106_34,4.813262
Patch_106_35,5.6353617
Patch_106_36,7.409824
Patch_106_37,12.637798
Patch_106_38,16.608412
Patch_106_39,18.45116
Patch_106_40,17.113813
Patch_106_41,16.163609
Patch_106_42,13.076889
Patch_106_43,13.951934
Patch_106_44,16.11564
Patch_106_45,12.357311
Patch_106_46,17.18906
Patch_106_47,17.447758
Patch_106_48,16.305536
Patch_106_49,17.553776
Patch_106_50,9.513223
Patch_106_51,14.331385
Patch_106_52,15.389119
Patch_106_53,12.693989
Patch_106_54,12.239276
Patch_106_55,15.507461
Patch_106_56,14.965914
Patch_106_57,13.885641
Patch_106_58,11.443675
Patch_106_59,9.799692
Patch_106_60,11.068682
Patch_106_61,11.061099
Patch_106_62,11.030378
Patch_106_63,13.495711
Patch_106_64,15.34452
Patch_106_65,13.969719
Patch_106_66,16.156294
Patch_106_67,17.900867
Patch_106_68,17.029903
Patch_106_69,17.893766
Patch_106_70,15.393311
Patch_106_71,15.800569
Patch_106_72,17.525644
Patch_106_73,13.392261
Patch_106_74,18.405502
Patch_106_75,14.569182
Patch_106_76,13.450981
Patch_106_77,11.257481
Patch_106_78,11.803514
Patch_106_79,13.902187
Patch_106_80,12.0234165
Patch_106_81,11.649016
Patch_106_82,13.082868
Patch_106_83,12.726697
Patch_106_84,11.317356
Patch_106_85,12.076294
Patch_106_86,12.33397
Patch_106_87,14.430536
Patch_106_88,16.962378
Patch_106_89,15.558765
Patch_106_90,15.434942
Patch_106_91,13.002451
Patch_106_92,12.084267
Patch_106_93,16.602354
Patch_106_94,12.170028
Patch_106_95,13.695954
Patch_106_96,22.0857
Patch_106_97,25.589334
Patch_106_98,22.02458
Patch_106_99,16.836073
Patch_106_100,17.633339
Patch_106_101,21.031382
Patch_106_102,16.998596
Patch_106_103,20.989988
Patch_106_104,17.411507
Patch_106_105,14.925486
Patch_106_106,15.02035
Patch_106_107,21.23321
Patch_106_108,16.818092
Patch_106_109,21.362934
Patch_106_110,19.621962
Patch_106_111,18.93505
Patch_106_112,15.77834
Patch_106_113,19.086994
Patch_106_114,15.680513
Patch_106_115,17.600607
Patch_106_116,15.111946
Patch_106_117,11.364657
Patch_106_118,13.051825
Patch_106_119,11.561154
Patch_106_120,-3.4e+38
Patch_107_0,19.594719
Patch_107_1,18.162397
Patch_107_2,18.140089
Patch_107_3,20.297081
Patch_107_4,19.766706
Patch_107_5,19.654633
Patch_107_6,17.412094
Patch_107_7,17.941813
Patch_107_8,14.764626
Patch_107_9,11.273986
Patch_107_10,13.190524
Patch_107_11,10.9507675
Patch_107_12,13.055583
Patch_107_13,14.574549
Patch_107_14,10.3246765
Patch_107_15,10.844816
Patch_107_16,12.287232
Patch_107_17,13.823506
Patch_107_18,16.083422
Patch_107_19,16.943274
Patch_107_20,15.525332
Patch_107_21,14.014057
Patch_107_22,10.881013
Patch_107_23,12.203192
Patch_107_24,13.033164
Patch_107_25,10.075685
Patch_107_26,12.9410515
Patch_107_27,14.313762
Patch_107_28,13.910449
Patch_107_29,15.073866
Patch_107_30,16.36481
Patch_107_31,11.310416
Patch_107_32,5.1484075
Patch_107_33,5.8305855
Patch_107_34,5.7108083
Patch_107_35,8.539114
Patch_107_36,9.63984
Patch_107_37,10.357263
Patch_107_38,15.540955
Patch_107_39,16.957329
Patch_107_40,17.270014
Patch_107_41,12.10382
Patch_107_42,12.112263
Patch_107_43,12.473135
Patch_107_44,11.44053
Patch_107_45,9.617584
Patch_107_46,16.931374
Patch_107_47,16.50011
Patch_107_48,15.83255
Patch_107_49,14.601184
Patch_107_50,13.529661
Patch_107_51,8.789258
Patch_107_52,16.750374
Patch_107_53,14.920588
Patch_107_54,14.102521
Patch_107_55,14.720278
Patch_107_56,12.635344
Patch_107_57,12.168163
Patch_107_58,12.16982
Patch_107_59,10.282139
Patch_107_60,9.321346
Patch_107_61,9.688774
Patch_107_62,11.401036
Patch_107_63,10.479701
Patch_107_64,11.671935
Patch_107_65,16.693985
Patch_107_66,21.170958
Patch_107_67,20.950594
Patch_107_68,18.851406
Patch_107_69,14.576339
Patch_107_70,18.276224
Patch_107_71,21.113396
Patch_107_72,17.79202
Patch_107_73,15.556277
Patch_107_74,13.741893
Patch_107_75,13.393561
Patch_107_76,12.015301
Patch_107_77,10.684709
Patch_107_78,11.65155
Patch_107_79,13.547078
Patch_107_80,14.262245
Patch_107_81,12.339333
Patch_107_82,12.268616
Patch_107_83,13.543061
Patch_107_84,8.443284
Patch_107_85,11.003845
Patch_107_86,12.284451
Patch_107_87,15.456174
Patch_107_88,16.327642
Patch_107_89,18.213022
Patch_107_90,16.376907
Patch_107_91,14.541672
Patch_107_92,11.979401
Patch_107_93,16.13919
Patch_107_94,17.280663
Patch_107_95,21.268808
Patch_107_96,23.091715
Patch_107_97,24.632555
Patch_107_98,18.435938
Patch_107_99,16.870888
Patch_107_100,21.066315
Patch_107_101,14.278068
Patch_107_102,15.453963
Patch_107_103,17.08969
Patch_107_104,15.900717
Patch_107_105,14.431185
Patch_107_106,15.242474
Patch_107_107,19.133104
Patch_107_108,17.6625
Patch_107_109,19.482227
Patch_107_110,17.597439
Patch_107_111,15.582384
Patch_107_112,16.356998
Patch_107_113,15.352266
Patch_107_114,12.565183
Patch_107_115,17.092333
Patch_107_116,17.649551
Patch_107_117,13.993536
Patch_107_118,13.482484
Patch_107_119,11.672608
Patch_107_120,-3.4e+38
Patch_108_0,19.013151
Patch_108_1,17.9525
Patch_108_2,19.593302
Patch_108_3,20.012173
Patch_108_4,21.091202
Patch_108_5,21.937874
Patch_108_6,21.4741
Patch_108_7,18.582657
Patch_108_8,16.956604
Patch_108_9,13.685129
Patch_108_10,12.264232
Patch_108_11,13.010198
Patch_108_12,13.608263
Patch_108_13,11.156492
Patch_108_14,13.3528805
Patch_108_15,14.2013035
Patch_108_16,16.098759
Patch_108_17,10.1341305
Patch_108_18,11.429829
Patch_108_19,11.957331
Patch_108_20,17.288797
Patch_108_21,15.485613
Patch_108_22,14.652604
Patch_108_23,13.573375
Patch_108_24,14.6462755
Patch_108_25,13.96287
Patch_108_26,13.008765
Patch_108_27,11.759432
Patch_108_28,11.255133
Patch_108_29,12.672165
Patch_108_30,6.3834944
Patch_108_31,10.018146
Patch_108_32,10.072148
Patch_108_33,8.883754
Patch_108_34,10.117813
Patch_108_35,11.5985155
Patch_108_36,13.525892
Patch_108_37,14.043788
Patch_108_38,18.563015
Patch_108_39,18.07836
Patch_108_40,19.180042
Patch_108_41,8.5705595
Patch_108_42,14.396926
Patch_108_43,14.587091
Patch_108_44,7.4605117
Patch_108_45,12.07865
Patch_108_46,16.072834
Patch_108_47,17.686642
Patch_108_48,16.657995
Patch_108_49,20.211027
Patch_108_50,18.131624
Patch_108_51,14.719763
Patch_108_52,14.581449
Patch_108_53,19.240232
Patch_108_54,15.990579
Patch_108_55,16.375336
Patch_108_56,13.172977
Patch_108_57,10.659968
Patch_108_58,9.583339
Patch_108_59,12.267141
Patch_108_60,8.622235
Patch_108_61,9.790164
Patch_108_62,9.743398
Patch_108_63,9.47377
Patch_108_64,9.578032
Patch_108_65,14.404606
Patch_108_66,13.011706
Patch_108_67,14.415657
Patch_108_68,19.157345
Patch_108_69,16.778595
Patch_108_70,19.480623
Patch_108_71,21.399649
Patch_108_72,17.042952
Patch_108_73,13.333392
Patch_108_74,11.706925
Patch_108_75,10.481167
Patch_108_76,8.966018
Patch_108_77,11.881691
Patch_108_78,10.294936
Patch_108_79,13.848283
Patch_108_80,13.817217
Patch_108_81,11.50974
Patch_108_82,9.893836
Patch_108_83,9.741188
Patch_108_84,11.878649
Patch_108_85,10.362053
Patch_108_86,13.996618
Patch_108_87,19.06609
Patch_108_88,16.872837
Patch_108_89,17.199408
Patch_108_90,16.745298
Patch_108_91,15.394185
Patch_108_92,13.830051
Patch_108_93,17.218391
Patch_108_94,20.964787
Patch_108_95,22.340508
Patch_108_96,18.906008
Patch_108_97,20.403334
Patch_108_98,13.209711
Patch_108_99,20.43657
Patch_108_100,19.739927
Patch_108_101,16.923927
Patch_108_102,18.573498
Patch_108_103,17.530037
Patch_108_104,15.79157
Patch_108_105,17.021322
Patch_108_106,20.63478
Patch_108_107,17.181826
Patch_108_108,20.837183
Patch_108_109,16.463497
Patch_108_110,13.559147
Patch_108_111,15.227024
Patch_108_112,13.836211
Patch_108_113,11.587664
Patch_108_114,11.531948
Patch_108_115,11.085569
Patch_108_116,13.221598
Patch_108_117,11.281696
Patch_108_118,11.932491
Patch_108_119,11.665077
Patch_108_120,-3.4e+38
Patch_109_0,20.534554
Patch_109_1,20.944746
Patch_109_2,21.860214
Patch_109_3,23.253464
Patch_109_4,19.795288
Patch_109_5,22.831036
Patch_109_6,21.137701
Patch_109_7,18.203339
Patch_109_8,16.012438
Patch_109_9,15.353668
Patch_109_10,14.306062
Patch_109_11,12.354719
Patch_109_12,12.630167
Patch_109_13,10.425942
Patch_109_14,12.714912
Patch_109_15,12.677903
Patch_109_16,11.425464
Patch_109_17,12.362059
Patch_109_18,13.926642
Patch_109_19,15.958297
Patch_109_20,15.7988405
Patch_109_21,15.070997
Patch_109_22,15.078346
Patch_109_23,13.436279
Patch_109_24,15.983325
Patch_109_25,17.00498
Patch_109_26,13.356139
Patch_109_27,10.197649
Patch_109_28,8.603487
Patch_109_29,10.890488
Patch_109_30,7.9684973
Patch_109_31,9.075298
Patch_109_32,11.699211
Patch_109_33,14.264509
Patch_109_34,18.40149
Patch_109_35,17.006384
Patch_109_36,16.965166
Patch_109_37,17.21705
Patch_109_38,18.397417
Patch_109_39,20.445475
Patch_109_40,15.107146
Patch_109_41,9.789453
Patch_109_42,14.216679
Patch_109_43,14.32822
Patch_109_44,10.727282
Patch_109_45,13.768098
Patch_109_46,14.973177
Patch_109_47,16.455029
Patch_109_48,17.081848
Patch_109_49,18.49184
Patch_109_50,15.331848
Patch_109_51,13.9419775
Patch_109_52,15.563092
Patch_109_53,15.8898
Patch_109_54,15.963135
Patch_109_55,13.709785
Patch_109_56,11.249829
Patch_109_57,11.0913515
Patch_109_58,12.518612
Patch_109_59,10.606072
Patch_109_60,9.14687
Patch_109_61,9.086512
Patch_109_62,9.153778
Patch_109_63,10.275933
Patch_109_64,8.317004
Patch_109_65,9.997364
Patch_109_66,9.188608
Patch_109_67,8.761123
Patch_109_68,12.213936
Patch_109_69,14.271745
Patch_109_70,21.562609
Patch_109_71,18.58352
Patch_109_72,16.438318
Patch_109_73,14.867752
Patch_109_74,9.715773
Patch_109_75,8.949465
Patch_109_76,10.491955
Patch_109_77,10.598948
Patch_109_78,12.141809
Patch_109_79,15.165034
Patch_109_80,15.928371
Patch_109_81,12.556584
Patch_109_82,11.771415
Patch_109_83,9.131805
Patch_109_84,10.491459
Patch_109_85,11.012692
Patch_109_86,12.379047
Patch_109_87,18.483278
Patch_109_88,17.734217
Patch_109_89,16.563456
Patch_109_90,17.42408
Patch_109_91,15.684585
Patch_109_92,16.759462
Patch_109_93,19.833496
Patch_109_94,21.035852
Patch_109_95,21.684103
Patch_109_96,21.768385
Patch_109_97,15.728008
Patch_109_98,14.438122
Patch_109_99,18.452448
Patch_109_100,16.463459
Patch_109_101,16.591784
Patch_109_102,20.09088
Patch_109_103,15.921377
Patch_109_104,12.9097805
Patch_109_105,19.406033
Patch_109_106,24.609207
Patch_109_107,15.246706
Patch_109_108,14.770006
Patch_109_109,15.351013
Patch_109_110,14.864785
Patch_109_111,17.714523
Patch_109_112,14.05175
Patch_109_113,9.595382
Patch_109_114,4.915086
Patch_109_115,-3.4e+38
Patch_109_116,-3.4e+38
Patch_109_117,-3.4e+38
Patch_109_118,-3.4e+38
Patch_109_119,-3.4e+38
Patch_109_120,-3.4e+38
Patch_110_0,22.891575
Patch_110_1,23.092054
Patch_110_2,23.321566
Patch_110_3,22.406025
Patch_110_4,20.783438
Patch_110_5,21.798216
Patch_110_6,23.13281
Patch_110_7,23.001669
Patch_110_8,20.655813
Patch_110_9,20.586128
Patch_110_10,15.624038
Patch_110_11,17.211407
Patch_110_12,15.237455
Patch_110_13,16.30136
Patch_110_14,16.818445
Patch_110_15,15.560103
Patch_110_16,15.266294
Patch_110_17,14.82835
Patch_110_18,18.684061
Patch_110_19,19.001234
Patch_110_20,20.857452
Patch_110_21,20.511534
Patch_110_22,18.4514
Patch_110_23,20.62872
Patch_110_24,15.917936
Patch_110_25,16.787344
Patch_110_26,16.353148
Patch_110_27,15.723417
Patch_110_28,11.098369
Patch_110_29,12.325488
Patch_110_30,13.034721
Patch_110_31,13.970284
Patch_110_32,17.141525
Patch_110_33,17.413965
Patch_110_34,19.712355
Patch_110_35,19.22355
Patch_110_36,21.67763
Patch_110_37,18.980831
Patch_110_38,21.583828
Patch_110_39,17.259012
Patch_110_40,8.174118
Patch_110_41,7.447581
Patch_110_42,16.75263
Patch_110_43,17.171656
Patch_110_44,13.844426
Patch_110_45,11.026581
Patch_110_46,14.634963
Patch_110_47,12.636331
Patch_110_48,12.703587
Patch_110_49,12.248266
Patch_110_50,17.144548
Patch_110_51,13.517507
Patch_110_52,13.899593
Patch_110_53,13.167892
Patch_110_54,10.667835
Patch_110_55,10.452811
Patch_110_56,9.49776
Patch_110_57,10.479529
Patch_110_58,9.983654
Patch_110_59,11.323482
Patch_110_60,12.543422
Patch_110_61,12.568134
Patch_110_62,11.923778
Patch_110_63,9.544817
Patch_110_64,9.735107
Patch_110_65,12.691253
Patch_110_66,10.030893
Patch_110_67,11.092208
Patch_110_68,11.322019
Patch_110_69,13.195793
Patch_110_70,20.263172
Patch_110_71,19.968185
Patch_110_72,17.725798
Patch_110_73,14.110713
Patch_110_74,11.462872
Patch_110_75,14.823753
Patch_110_76,15.388949
Patch_110_77,13.741453
Patch_110_78,12.193461
Patch_110_79,13.322084
Patch_110_80,14.538476
Patch_110_81,12.1169405
Patch_110_82,8.960195
Patch_110_83,10.455106
Patch_110_84,9.83397
Patch_110_85,11.125293
Patch_110_86,12.798125
Patch_110_87,15.878409
Patch_110_88,19.217342
Patch_110_89,19.239964
Patch_110_90,19.660822
Patch_110_91,18.813425
Patch_110_92,18.819757
Patch_110_93,18.451414
Patch_110_94,20.81862
Patch_110_95,21.92837
Patch_110_96,15.15222
Patch_110_97,13.431101
Patch_110_98,18.150953
Patch_110_99,18.384882
Patch_110_100,15.1570635
Patch_110_101,15.518678
Patch_110_102,19.459969
Patch_110_103,17.911802
Patch_110_104,15.111681
Patch_110_105,19.241611
Patch_110_106,20.811932
Patch_110_107,13.030165
Patch_110_108,11.75053
Patch_110_109,15.242824
Patch_110_110,16.45944
Patch_110_111,17.205545
Patch_110_112,15.804097
Patch_110_113,11.457311
Patch_110_114,6.422254
Patch_110_115,4.2280054
Patch_110_116,4.007447
Patch_110_117,-3.4e+38
Patch_110_118,-3.4e+38
Patch_110_119,-3.4e+38
Patch_110_120,-3.4e+38
Patch_111_0,23.462149
Patch_111_1,21.846626
Patch_111_2,23.462444
Patch_111_3,20.632408
Patch_111_4,19.247284
Patch_111_5,18.916424
Patch_111_6,21.284414
Patch_111_7,23.234552
Patch_111_8,22.603416
Patch_111_9,20.665934
Patch_111_10,20.87074
Patch_111_11,20.5142
Patch_111_12,17.947323
Patch_111_13,20.418543
Patch_111_14,20.735765
Patch_111_15,19.75798
Patch_111_16,16.981337
Patch_111_17,16.528173
Patch_111_18,20.889507
Patch_111_19,20.23403
Patch_111_20,20.44621
Patch_111_21,20.791885
Patch_111_22,20.161839
Patch_111_23,19.66476
Patch_111_24,19.600658
Patch_111_25,17.868744
Patch_111_26,13.914184
Patch_111_27,12.594062
Patch_111_28,13.1089525
Patch_111_29,14.666387
Patch_111_30,17.199343
Patch_111_31,18.15711
Patch_111_32,18.474825
Patch_111_33,16.9774
Patch_111_34,17.440733
Patch_111_35,22.175596
Patch_111_36,18.36022
Patch_111_37,18.661327
Patch_111_38,20.147955
Patch_111_39,21.163187
Patch_111_40,9.777523
Patch_111_41,6.4829526
Patch_111_42,17.983274
Patch_111_43,17.319283
Patch_111_44,16.040316
Patch_111_45,9.968835
Patch_111_46,11.658878
Patch_111_47,13.177268
Patch_111_48,14.057526
Patch_111_49,16.671703
Patch_111_50,16.669085
Patch_111_51,15.256906
Patch_111_52,14.211287
Patch_111_53,11.2579
Patch_111_54,10.865334
Patch_111_55,11.243254
Patch_111_56,9.064433
Patch_111_57,11.811772
Patch_111_58,11.061952
Patch_111_59,11.158668
Patch_111_60,11.993196
Patch_111_61,10.20919
Patch_111_62,10.267471
Patch_111_63,11.576005
Patch_111_64,10.288709
Patch_111_65,11.094925
Patch_111_66,11.745547
Patch_111_67,17.398754
Patch_111_68,14.757849
Patch_111_69,15.000852
Patch_111_70,20.38486
Patch_111_71,16.995077
Patch_111_72,18.609367
Patch_111_73,16.327696
Patch_111_74,15.41981
Patch_111_75,17.096636
Patch_111_76,14.780311
Patch_111_77,13.896784
Patch_111_78,12.369883
Patch_111_79,13.891843
Patch_111_80,12.778985
Patch_111_81,14.083455
Patch_111_82,13.295385
Patch_111_83,12.603338
Patch_111_84,11.195753
Patch_111_85,11.7145
Patch_111_86,13.498313
Patch_111_87,15.241067
Patch_111_88,20.010374
Patch_111_89,22.996323
Patch_111_90,20.048574
Patch_111_91,17.985695
Patch_111_92,19.792624
Patch_111_93,18.394543
Patch_111_94,21.247396
Patch_111_95,21.398108
Patch_111_96,17.6267
Patch_111_97,12.393814
Patch_111_98,20.99825
Patch_111_99,16.990765
Patch_111_100,16.857817
Patch_111_101,14.834302
Patch_111_102,16.324484
Patch_111_103,14.448529
Patch_111_104,13.550048
Patch_111_105,14.498748
Patch_111_106,14.152617
Patch_111_107,12.7580805
Patch_111_108,13.768474
Patch_111_109,13.654478
Patch_111_110,18.630436
Patch_111_111,25.475863
Patch_111_112,11.671702
Patch_111_113,7.899666
Patch_111_114,7.0371575
Patch_111_115,4.2311687
Patch_111_116,5.008992
Patch_111_117,4.6185255
Patch_111_118,5.6302805
Patch_111_119,-3.4e+38
Patch_111_120,-3.4e+38
Patch_112_0,21.34283
Patch_112_1,21.128965
Patch_112_2,21.121113
Patch_112_3,20.057835
Patch_112_4,13.786627
Patch_112_5,13.3617
Patch_112_6,11.409289
Patch_112_7,19.78378
Patch_112_8,20.998745
Patch_112_9,21.39192
Patch_112_10,22.522263
Patch_112_11,20.487469
Patch_112_12,17.916885
Patch_112_13,19.484388
Patch_112_14,18.80153
Patch_112_15,19.979307
Patch_112_16,18.77685
Patch_112_17,19.535112
Patch_112_18,20.605501
Patch_112_19,22.124922
Patch_112_20,21.156834
Patch_112_21,21.649696
Patch_112_22,18.658445
Patch_112_23,19.487896
Patch_112_24,21.643433
Patch_112_25,20.58543
Patch_112_26,18.528526
Patch_112_27,12.972947
Patch_112_28,13.086331
Patch_112_29,14.220093
Patch_112_30,17.924383
Patch_112_31,17.66668
Patch_112_32,19.905203
Patch_112_33,19.15999
Patch_112_34,18.604563
Patch_112_35,19.275887
Patch_112_36,16.534489
Patch_112_37,16.329226
Patch_112_38,18.816393
Patch_112_39,18.135984
Patch_112_40,10.580439
Patch_112_41,8.455426
Patch_112_42,18.286787
Patch_112_43,17.965273
Patch_112_44,20.49551
Patch_112_45,18.545887
Patch_112_46,14.448279
Patch_112_47,12.93811
Patch_112_48,15.249901
